Date,Unburned_Chlorophylla_mgL,Fire100_Chlorophylla_mgL
2020-08-12,5.9466569274873,16.2805451340615
2020-08-13,6.88150541709847,18.1721024863915
2020-08-13,6.88150541709847,17.8830197722156
2020-08-13,6.55546350162622,18.1721024863915
2020-08-13,6.55546350162622,17.8830197722156
2020-08-14,7.5111774617052,19.6271967134321
2020-08-14,7.5111774617052,18.9849968596568
2020-08-14,7.23621591781146,19.6271967134321
2020-08-14,7.23621591781146,18.9849968596568
2020-08-15,0,0
2020-08-15,0,18.168762388392
2020-08-15,7.17579598938933,0
2020-08-15,7.17579598938933,18.168762388392
2020-08-16,7.17420153681529,10.5066333570899
2020-08-16,7.17420153681529,13.0575261051965
2020-08-16,5.43082106523085,10.5066333570899
2020-08-16,5.43082106523085,13.0575261051965
2020-08-17,3.21208824562566,0
2020-08-17,3.21208824562566,11.5377232412911
2020-08-17,4.87756551826156,0
2020-08-17,4.87756551826156,11.5377232412911
2020-08-18,5.14230897575019,4.76318113148653
2020-08-18,5.14230897575019,11.1685952550481
2020-08-18,4.62910057401013,4.76318113148653
2020-08-18,4.62910057401013,11.1685952550481
2020-08-19,5.0097912379451,11.9028023894225
2020-08-19,5.0097912379451,10.96237800274
2020-08-19,4.56045804652355,11.9028023894225
2020-08-19,4.56045804652355,10.96237800274
2020-08-20,4.92941431469772,11.7031951216722
2020-08-20,4.92941431469772,11.2324390798314
2020-08-20,4.77800896885324,11.7031951216722
2020-08-20,4.77800896885324,11.2324390798314
2020-08-21,5.09398824989509,1.80677347666225
2020-08-21,5.09398824989509,11.673848445454
2020-08-21,4.99755113935325,1.80677347666225
2020-08-21,4.99755113935325,11.673848445454
2020-08-22,5.391998887157,12.3856146362178
2020-08-22,5.391998887157,11.3056020545694
2020-08-22,5.01056413248778,12.3856146362178
2020-08-22,5.01056413248778,11.3056020545694
2020-08-23,1.78086488442496,12.2794397072937
2020-08-23,1.78086488442496,11.8636374820907
2020-08-23,5.112649533098,12.2794397072937
2020-08-23,5.112649533098,11.8636374820907
2020-08-24,5.57426390276364,12.7968075536096
2020-08-24,5.57426390276364,12.5471541922735
2020-08-24,5.46581886007818,12.7968075536096
2020-08-24,5.46581886007818,12.5471541922735
2020-08-25,5.96762294698372,13.5025781474095
2020-08-25,5.96762294698372,12.9317521432848
2020-08-25,5.75493055082251,13.5025781474095
2020-08-25,5.75493055082251,12.9317521432848
2020-08-26,6.39318843847059,13.9898115638107
2020-08-26,6.39318843847059,13.4867564071908
2020-08-26,6.00123202825263,13.9898115638107
2020-08-26,6.00123202825263,13.4867564071908
2020-08-27,6.62851842659487,14.5373498687392
2020-08-27,6.62851842659487,14.4903888991796
2020-08-27,6.59119954360135,14.5373498687392
2020-08-27,6.59119954360135,14.4903888991796
2020-08-28,7.39597506680826,15.9146048939934
2020-08-28,7.39597506680826,15.6061699501141
2020-08-28,7.26632099505654,15.9146048939934
2020-08-28,7.26632099505654,15.6061699501141
2020-08-29,8.10709689705391,16.9137340385561
2020-08-29,8.10709689705391,16.7726019569923
2020-08-29,7.99986695249566,16.9137340385561
2020-08-29,7.99986695249566,16.7726019569923
2020-08-30,9.00173056545692,18.2110247541167
2020-08-30,9.00173056545692,17.7242093569015
2020-08-30,8.91446973603468,18.2110247541167
2020-08-30,8.91446973603468,17.7242093569015
2020-08-31,10.0360454652191,19.0695865977534
2020-08-31,10.0360454652191,18.8769647136466
2020-08-31,9.87219243521705,19.0695865977534
2020-08-31,9.87219243521705,18.8769647136466
2020-09-01,5.59630931387828,19.891953366614
2020-09-01,5.59630931387828,15.4554787777779
2020-09-01,8.1635408381272,19.891953366614
2020-09-01,8.1635408381272,15.4554787777779
2020-09-02,8.31590315129082,15.5618977589018
2020-09-02,8.31590315129082,14.1003828350559
2020-09-02,7.49163533220018,15.5618977589018
2020-09-02,7.49163533220018,14.1003828350559
2020-09-03,3.04358796038235,4.48612219474894
2020-09-03,3.04358796038235,14.3761894069981
2020-09-03,7.49717286278108,4.48612219474894
2020-09-03,7.49717286278108,14.3761894069981
2020-09-04,8.13878686439648,15.1644716315461
2020-09-04,8.13878686439648,14.3278232407787
2020-09-04,7.66753530820568,15.1644716315461
2020-09-04,7.66753530820568,14.3278232407787
2020-09-05,8.0654535579767,7.69823120882109
2020-09-05,8.0654535579767,10.5031816084049
2020-09-05,5.80578307413905,7.69823120882109
2020-09-05,5.80578307413905,10.5031816084049
2020-09-06,6.1851689729473,2.37197155456974
2020-09-06,6.1851689729473,10.2061771167402
2020-09-06,5.42612734666216,2.37197155456974
2020-09-06,5.42612734666216,10.2061771167402
2020-09-07,5.97360471022928,11.4792750297732
2020-09-07,5.97360471022928,11.0051230792999
2020-09-07,5.75243938484606,11.4792750297732
2020-09-07,5.75243938484606,11.0051230792999
2020-09-08,6.20193170415372,12.3927220119591
2020-09-08,6.20193170415372,11.8704471235135
2020-09-08,6.09728448195925,12.3927220119591
2020-09-08,6.09728448195925,11.8704471235135
2020-09-09,6.8654979238076,13.4766567889867
2020-09-09,6.8654979238076,13.1798233773477
2020-09-09,6.72709817210701,13.4766567889867
2020-09-09,6.72709817210701,13.1798233773477
2020-09-10,7.63133712242465,15.0392435392882
2020-09-10,7.63133712242465,14.6909213791124
2020-09-10,7.48285325539236,15.0392435392882
2020-09-10,7.48285325539236,14.6909213791124
2020-09-11,3.45632542105402,16.6812939587997
2020-09-11,3.45632542105402,16.2525696979718
2020-09-11,8.35609246763577,16.6812939587997
2020-09-11,8.35609246763577,16.2525696979718
2020-09-12,9.47920197014934,18.2600331568038
2020-09-12,9.47920197014934,17.8815517890919
2020-09-12,9.31470663886224,18.2600331568038
2020-09-12,9.31470663886224,17.8815517890919
2020-09-13,10.5882404919635,20.0432939846922
2020-09-13,10.5882404919635,18.796883972247
2020-09-13,9.96955401120265,20.0432939846922
2020-09-13,9.96955401120265,18.796883972247
2020-09-14,11.3998928019605,21.2707955080082
2020-09-14,11.3998928019605,20.4917641596293
2020-09-14,11.0864907324061,21.2707955080082
2020-09-14,11.0864907324061,20.4917641596293
2020-09-15,11.7607302646281,22.6865073923273
2020-09-15,11.7607302646281,21.563603975707
2020-09-15,12.1060802674702,22.6865073923273
2020-09-15,12.1060802674702,21.563603975707
2020-09-16,13.3487827155294,23.9514947165483
2020-09-16,13.3487827155294,21.1027117098579
2020-09-16,12.1078120522347,23.9514947165483
2020-09-16,12.1078120522347,21.1027117098579
2020-09-17,13.1643810847999,23.3878323273219
2020-09-17,13.1643810847999,22.0992271972815
