Date,baseline_temp_C,fire100_temp_C
2020-07-03,25.6949433256923,25.2750086733002
2020-07-03,24.7423079095684,26.322779107617
2020-07-03,24.7423079095684,25.2750086733002
2020-07-04,26.4194456705757,26.88539274264
2020-07-04,26.4194456705757,25.833378982071
2020-07-04,25.3026280080242,26.88539274264
2020-07-04,25.3026280080242,25.833378982071
2020-07-05,26.8461834740132,27.3884584413496
2020-07-05,26.8461834740132,26.3441339444693
2020-07-05,25.8762562555912,27.3884584413496
2020-07-05,25.8762562555912,26.3441339444693
2020-07-06,27.7091016876631,28.1926214751224
2020-07-06,27.7091016876631,27.017737739436
2020-07-06,26.597513521811,28.1926214751224
2020-07-06,26.597513521811,27.017737739436
2020-07-07,28.0483816670533,28.4786409358506
2020-07-07,28.0483816670533,27.3371698752483
2020-07-07,26.9720420676458,28.4786409358506
2020-07-07,26.9720420676458,27.3371698752483
2020-07-08,28.4095950293004,28.7426142402187
2020-07-08,28.4095950293004,27.8064533648259
2020-07-08,27.4850901625741,28.7426142402187
2020-07-08,27.4850901625741,27.8064533648259
2020-07-09,28.8149243843038,29.1955268720584
2020-07-09,28.8149243843038,28.1602755612374
2020-07-09,27.8677302302821,29.1955268720584
2020-07-09,27.8677302302821,28.1602755612374
2020-07-10,28.8907079371612,29.2213495698096
2020-07-10,28.8907079371612,28.2321122844685
2020-07-10,27.9725720438187,29.2213495698096
2020-07-10,27.9725720438187,28.2321122844685
2020-07-11,29.1403289545803,29.2908737118035
2020-07-11,29.1403289545803,28.1334876940275
2020-07-11,27.8952799090014,29.2908737118035
2020-07-11,27.8952799090014,28.1334876940275
2020-07-12,28.7354207961233,28.9488733980655
2020-07-12,28.7354207961233,27.6514871515597
2020-07-12,27.4592075863619,28.9488733980655
2020-07-12,27.4592075863619,27.6514871515597
2020-07-13,28.3739248478641,28.6442265661182
2020-07-13,28.3739248478641,27.3541606104582
2020-07-13,27.2026213830204,28.6442265661182
2020-07-13,27.2026213830204,27.3541606104582
2020-07-14,28.4583496626285,28.5396978646861
2020-07-14,28.4583496626285,27.2668198656282
2020-07-14,27.0681583179901,28.5396978646861
2020-07-14,27.0681583179901,27.2668198656282
2020-07-15,28.2761815777247,28.8019557739169
2020-07-15,28.2761815777247,27.4969355120917
2020-07-15,27.1719876572584,28.8019557739169
2020-07-15,27.1719876572584,27.4969355120917
2020-07-16,28.7019192998147,29.1344723684405
2020-07-16,28.7019192998147,28.3135035307844
2020-07-16,27.9298182211563,29.1344723684405
2020-07-16,27.9298182211563,28.3135035307844
2020-07-17,28.6522882080706,29.0115339979249
2020-07-17,28.6522882080706,28.3282029666173
2020-07-17,27.9944390828746,29.0115339979249
2020-07-17,27.9944390828746,28.3282029666173
2020-07-18,29.4037875223031,29.6645921380464
2020-07-18,29.4037875223031,28.3928246501354
2020-07-18,28.1492193607626,29.6645921380464
2020-07-18,28.1492193607626,28.3928246501354
2020-07-19,29.7368776319443,30.1984549903319
2020-07-19,29.7368776319443,28.8958316967036
2020-07-19,28.6574820357057,30.1984549903319
2020-07-19,28.6574820357057,28.8958316967036
2020-07-20,30.1717670602346,30.509385074185
2020-07-20,30.1717670602346,29.0237402338932
2020-07-20,28.8079031236341,30.509385074185
2020-07-20,28.8079031236341,29.0237402338932
2020-07-21,29.8276475358186,30.1601101916119
2020-07-21,29.8276475358186,28.9695654284363
2020-07-21,28.7417880230222,30.1601101916119
2020-07-21,28.7417880230222,28.9695654284363
2020-07-22,29.5523997473619,29.712088206783
2020-07-22,29.5523997473619,28.7520339026703
2020-07-22,28.530295333166,29.712088206783
2020-07-22,28.530295333166,28.7520339026703
2020-07-23,29.8350149814972,30.1692965253542
2020-07-23,29.8350149814972,28.502486382874
2020-07-23,28.1870774500306,30.1692965253542
2020-07-23,28.1870774500306,28.502486382874
2020-07-24,28.9103986070791,29.2111530493799
2020-07-24,28.9103986070791,28.0309289703865
2020-07-24,27.7140777843593,29.2111530493799
2020-07-24,27.7140777843593,28.0309289703865
2020-07-25,28.9382120469373,29.2857336378103
2020-07-25,28.9382120469373,27.7785775408041
2020-07-25,27.3632938389451,29.2857336378103
2020-07-25,27.3632938389451,27.7785775408041
2020-07-26,28.8609625293729,29.0042077052896
2020-07-26,28.8609625293729,27.625693894366
2020-07-26,27.3282194506232,29.0042077052896
2020-07-26,27.3282194506232,27.625693894366
2020-07-27,28.2886955241371,28.6039662849209
2020-07-27,28.2886955241371,27.2568916650419
2020-07-27,26.8956911045722,28.6039662849209
2020-07-27,26.8956911045722,27.2568916650419
2020-07-28,28.1524775002955,28.5601826144666
2020-07-28,28.1524775002955,27.2032628850489
2020-07-28,26.6722482758477,28.5601826144666
2020-07-28,26.6722482758477,27.2032628850489
2020-07-29,28.0077268747522,28.4986262203059
2020-07-29,28.0077268747522,27.5318903644766
2020-07-29,27.1596466839542,28.4986262203059
2020-07-29,27.1596466839542,27.5318903644766
2020-07-30,28.1335663745081,28.5649878967929
2020-07-30,28.1335663745081,27.4810403614971
2020-07-30,27.1010766619251,28.5649878967929
2020-07-30,27.1010766619251,27.4810403614971
2020-07-31,27.8595793130845,28.2679134259391
2020-07-31,27.8595793130845,27.6087800713951
2020-07-31,27.0563553023915,28.2679134259391
2020-07-31,27.0563553023915,27.6087800713951
2020-08-01,27.5738800980904,28.2598842460136
2020-08-01,27.5738800980904,27.2669250063825
2020-08-01,26.6433672169686,28.2598842460136
2020-08-01,26.6433672169686,27.2669250063825
2020-08-02,27.3925642911197,28.0594901372305
2020-08-02,27.3925642911197,26.8884293831716
2020-08-02,26.1402332371263,28.0594901372305
2020-08-02,26.1402332371263,26.8884293831716
2020-08-03,26.9242929275702,27.7292006967878
2020-08-03,26.9242929275702,26.6429460836128
2020-08-03,25.8573926911811,27.7292006967878
2020-08-03,25.8573926911811,26.6429460836128
